speed_kmh,vehicle_mileage_kmpl,acceleration_mps2,braking_mps2,distance_km,traffic_level_heavy,traffic_level_low,traffic_level_moderate,ac_usage_high,ac_usage_low,ac_usage_moderate,vehicle_load_heavy,vehicle_load_light,vehicle_load_normal,road_type_city,road_type_highway,road_type_mixed
75.27,19.61,3.41,0.62,295.65,0,1,0,0,1,0,1,0,0,1,0,0
53.42,20.47,0.03,0.64,107.64,0,1,0,0,1,0,0,0,1,0,1,0
81.53,14.42,1.75,0.57,181.12,0,1,0,1,0,0,1,0,0,0,1,0
32.58,19.09,2.06,1.04,114.85,0,1,0,0,0,1,0,0,1,0,1,0
48.97,21.67,3.82,0.24,291.88,0,1,0,1,0,0,0,0,1,1,0,0
24.45,19.56,1.33,1.63,189.98,0,1,0,0,0,1,0,0,1,1,0,0
97.97,17.52,3.42,3.7,119.76,1,0,0,0,0,1,0,1,0,0,0,1
110.91,12.04,0.13,0.1,238.2,1,0,0,1,0,0,1,0,0,1,0,0
65.53,13.77,2.32,3.73,32.47,0,0,1,0,0,1,0,0,1,1,0,0
115.72,18.24,0.73,3.35,175.94,0,0,1,0,1,0,1,0,0,0,0,1
97.19,14.1,0.4,2.56,93.36,1,0,0,0,1,0,1,0,0,1,0,0
75.83,14.35,1.69,1.96,125.9,0,1,0,0,1,0,0,0,1,0,1,0
35.35,15.83,3.15,1.74,222.75,0,0,1,0,0,1,0,0,1,1,0,0
80.33,19.05,0.86,3.43,48.76,1,0,0,0,1,0,0,0,1,1,0,0
72.92,15.83,3.99,2.78,159.5,1,0,0,0,1,0,1,0,0,0,0,1
79.67,12.05,2.15,3.79,94.88,1,0,0,1,0,0,1,0,0,1,0,0
111.2,17.83,3.98,1.78,9.32,1,0,0,0,0,1,0,1,0,1,0,0
71.05,14.31,0.12,0.78,161.31,0,0,1,0,1,0,0,1,0,0,0,1
29.49,17.17,2.48,2.65,298.5,0,1,0,0,0,1,0,1,0,1,0,0
111.37,18.34,0.07,2.22,177.92,0,1,0,0,1,0,1,0,0,0,0,1
53.72,17.01,3.54,1.93,283.36,0,1,0,0,1,0,0,0,1,0,0,1
94.84,21.45,1.0,2.23,58.63,0,1,0,0,0,1,0,0,1,0,1,0
76.99,15.31,3.5,3.79,47.55,1,0,0,1,0,0,1,0,0,1,0,0
56.99,17.94,2.6,1.52,134.38,1,0,0,1,0,0,1,0,0,1,0,0
53.9,17.0,1.02,1.75,27.71,1,0,0,0,1,0,0,1,0,0,0,1
34.76,21.1,2.5,2.22,180.18,0,0,1,0,1,0,0,0,1,1,0,0
95.95,14.78,0.07,1.34,125.64,1,0,0,1,0,0,0,1,0,1,0,0
63.59,21.97,3.26,3.88,143.65,0,0,1,0,0,1,0,0,1,0,0,1
34.58,20.52,1.36,1.42,44.24,0,0,1,0,1,0,1,0,0,1,0,0
45.01,13.6,3.2,0.49,162.99,0,0,1,1,0,0,0,1,0,0,1,0
78.81,12.88,3.67,1.45,205.92,1,0,0,0,1,0,1,0,0,1,0,0
66.35,15.42,0.9,2.74,50.75,0,0,1,1,0,0,1,0,0,0,0,1
30.19,20.58,2.25,2.03,54.28,0,1,0,0,1,0,0,0,1,0,1,0
92.12,13.1,2.09,2.76,85.18,1,0,0,1,0,0,0,0,1,0,0,1
27.75,14.75,1.14,1.09,99.31,1,0,0,0,1,0,0,1,0,0,1,0
31.09,14.81,2.74,1.67,252.96,0,0,1,0,0,1,0,1,0,1,0,0
83.6,15.25,2.38,1.43,15.8,1,0,0,0,0,1,0,1,0,0,1,0
30.71,21.57,3.6,1.01,77.07,1,0,0,1,0,0,1,0,0,0,0,1
68.04,16.04,0.41,0.3,99.33,1,0,0,1,0,0,0,1,0,0,1,0
76.95,16.32,2.01,1.92,217.7,0,1,0,1,0,0,0,1,0,0,0,1
106.53,21.28,1.01,2.11,267.61,1,0,0,1,0,0,0,1,0,1,0,0
41.64,14.32,3.72,2.46,47.28,0,0,1,0,1,0,0,0,1,0,1,0
76.14,20.84,3.66,0.89,23.65,0,0,1,1,0,0,0,0,1,0,0,1
82.54,15.48,2.15,2.89,75.83,0,0,1,1,0,0,1,0,0,0,1,0
20.89,16.02,1.72,0.79,161.08,0,1,0,0,0,1,0,1,0,1,0,0
67.32,21.37,0.22,3.08,159.57,0,1,0,0,1,0,0,0,1,0,0,1
98.72,19.5,3.51,3.48,288.88,0,1,0,0,0,1,0,0,1,1,0,0
49.64,20.52,1.07,0.48,71.06,1,0,0,0,1,0,0,0,1,0,1,0
110.43,21.19,1.42,1.61,169.3,1,0,0,0,0,1,0,1,0,1,0,0
90.93,17.8,2.42,3.26,216.9,0,1,0,0,0,1,1,0,0,1,0,0
73.43,15.75,0.66,2.42,60.28,0,1,0,0,0,1,1,0,0,1,0,0
29.36,13.24,3.47,0.72,54.65,1,0,0,0,0,1,1,0,0,0,0,1
73.93,14.12,2.92,0.8,96.96,1,0,0,1,0,0,0,0,1,1,0,0
40.17,13.88,3.72,0.96,30.09,1,0,0,1,0,0,0,1,0,0,0,1
21.98,17.46,3.3,1.91,173.59,0,0,1,0,0,1,1,0,0,0,0,1
77.45,20.57,3.3,3.88,17.29,1,0,0,1,0,0,1,0,0,1,0,0
98.07,14.89,2.26,3.09,151.12,1,0,0,0,1,0,1,0,0,0,1,0
100.42,21.88,0.4,0.54,46.51,0,0,1,0,0,1,0,1,0,0,1,0
20.56,20.46,1.87,3.75,16.78,0,0,1,1,0,0,0,1,0,0,0,1
68.72,14.15,2.28,2.33,259.04,0,1,0,1,0,0,0,0,1,0,0,1
108.59,20.44,0.44,3.27,30.42,0,1,0,0,0,1,0,1,0,0,0,1
46.98,16.26,3.78,2.17,239.37,1,0,0,0,1,0,1,0,0,1,0,0
118.39,15.03,3.23,2.12,202.02,1,0,0,0,0,1,1,0,0,0,1,0
25.61,12.59,1.37,2.15,134.25,0,0,1,0,1,0,0,0,1,0,1,0
64.26,20.53,0.14,0.71,199.53,0,0,1,1,0,0,0,1,0,1,0,0
68.75,13.79,1.57,3.94,199.48,0,1,0,0,1,0,1,0,0,1,0,0
81.95,16.75,1.8,3.14,36.61,1,0,0,1,0,0,1,0,0,0,0,1
101.34,21.41,2.09,1.03,235.62,0,0,1,0,1,0,1,0,0,0,0,1
103.76,16.18,3.74,0.15,251.68,0,0,1,0,1,0,1,0,0,1,0,0
103.94,16.39,0.65,1.41,133.02,0,0,1,1,0,0,0,1,0,0,1,0
67.76,15.5,3.13,3.51,72.19,0,1,0,0,1,0,0,1,0,0,0,1
73.06,21.2,0.15,2.01,255.81,0,1,0,1,0,0,0,0,1,0,0,1
71.21,12.84,1.57,1.45,94.44,0,0,1,0,0,1,0,0,1,0,0,1
73.59,16.07,3.86,0.83,95.95,0,0,1,0,1,0,0,1,0,0,1,0
113.38,16.43,3.58,3.73,85.77,0,1,0,0,1,0,0,1,0,0,1,0
36.03,16.81,3.89,3.91,293.61,0,0,1,0,1,0,1,0,0,1,0,0
40.32,17.2,1.56,3.54,31.07,0,1,0,0,0,1,0,1,0,0,0,1
31.48,20.67,0.87,1.31,69.83,1,0,0,1,0,0,0,1,0,1,0,0
107.08,14.75,3.26,3.22,53.28,0,0,1,0,0,1,0,0,1,0,1,0
100.24,13.77,3.47,0.24,48.58,1,0,0,0,1,0,0,1,0,0,0,1
30.39,19.01,3.25,1.88,219.98,0,1,0,0,1,0,1,0,0,0,0,1
64.97,20.96,3.24,2.61,99.85,0,0,1,1,0,0,0,1,0,0,1,0
39.81,16.96,1.92,1.24,114.65,0,1,0,0,1,0,0,1,0,1,0,0
89.84,15.55,1.7,2.0,28.35,1,0,0,0,0,1,0,0,1,1,0,0
105.85,17.28,3.04,1.25,138.94,0,1,0,1,0,0,0,1,0,0,1,0
88.02,14.74,1.87,1.45,228.91,1,0,0,0,1,0,0,1,0,1,0,0
69.04,13.4,1.25,3.64,299.06,1,0,0,1,0,0,1,0,0,0,1,0
31.45,17.52,3.43,3.8,108.43,0,0,1,0,0,1,1,0,0,0,0,1
106.3,12.43,1.85,3.67,284.52,0,0,1,1,0,0,0,0,1,1,0,0
56.74,15.06,2.61,1.35,47.96,0,1,0,0,1,0,0,1,0,0,1,0
53.68,12.38,3.07,0.52,116.13,0,1,0,0,1,0,1,0,0,0,0,1
62.57,17.04,1.58,3.24,210.51,0,1,0,0,0,1,0,0,1,0,1,0
31.11,14.81,1.86,1.67,229.3,0,1,0,0,0,1,1,0,0,0,1,0
94.26,13.3,0.48,2.35,274.09,1,0,0,0,1,0,0,1,0,0,0,1
90.3,16.46,0.4,1.49,218.15,0,1,0,0,0,1,0,0,1,1,0,0
77.84,14.69,2.34,1.73,24.53,1,0,0,0,0,1,1,0,0,1,0,0
63.82,18.78,0.5,0.94,195.32,0,0,1,0,0,1,1,0,0,0,1,0
24.32,16.44,1.6,0.58,127.24,0,1,0,0,0,1,1,0,0,0,0,1
22.19,20.3,0.66,3.63,87.13,0,0,1,0,0,1,0,1,0,1,0,0
28.84,14.87,1.47,3.28,165.65,0,0,1,1,0,0,0,0,1,0,0,1
95.01,17.0,3.39,0.96,109.54,0,1,0,0,1,0,1,0,0,1,0,0
115.35,19.57,0.17,3.78,265.3,1,0,0,0,1,0,0,0,1,0,0,1
68.14,16.06,3.46,3.61,53.57,0,1,0,0,0,1,0,0,1,1,0,0
83.72,19.24,0.89,3.36,75.08,1,0,0,1,0,0,1,0,0,0,0,1
97.09,13.74,2.96,2.74,27.66,1,0,0,0,0,1,1,0,0,0,1,0
59.35,15.33,1.42,2.83,120.52,0,0,1,1,0,0,0,0,1,0,0,1
67.25,13.22,2.21,1.28,230.65,0,1,0,0,1,0,1,0,0,0,1,0
71.23,12.41,1.35,1.8,132.59,0,0,1,0,0,1,0,0,1,1,0,0
93.56,17.68,3.33,3.97,30.6,0,1,0,1,0,0,0,0,1,0,0,1
80.68,16.44,1.6,2.45,29.0,0,0,1,0,0,1,1,0,0,0,0,1
92.0,20.91,2.07,2.01,84.18,0,0,1,0,0,1,1,0,0,0,1,0
70.99,13.27,3.44,0.27,156.45,0,1,0,1,0,0,0,1,0,0,1,0
69.62,13.04,1.32,0.31,107.31,0,0,1,0,1,0,1,0,0,0,1,0
58.42,16.17,0.53,0.4,100.18,0,0,1,1,0,0,0,0,1,0,0,1
68.14,20.98,1.45,1.21,185.76,1,0,0,1,0,0,0,1,0,0,0,1
23.48,15.5,1.59,3.63,167.61,0,0,1,0,1,0,1,0,0,0,1,0
60.87,15.15,3.93,1.27,204.5,0,1,0,0,1,0,0,1,0,0,1,0
77.63,19.74,0.63,3.14,235.03,0,1,0,1,0,0,0,0,1,0,0,1
73.61,15.37,2.64,1.82,263.68,0,0,1,1,0,0,0,1,0,0,1,0
101.78,20.48,2.14,1.25,149.28,0,1,0,0,1,0,0,0,1,1,0,0
115.11,17.07,1.32,2.66,159.21,0,0,1,0,0,1,0,0,1,1,0,0
99.85,15.53,0.24,0.03,103.49,0,0,1,0,0,1,0,1,0,1,0,0
43.0,13.96,2.28,0.98,167.44,1,0,0,0,0,1,0,0,1,1,0,0
80.95,20.15,1.12,1.56,58.45,0,0,1,1,0,0,0,1,0,0,1,0
61.01,21.6,3.01,0.56,38.97,1,0,0,1,0,0,0,1,0,0,1,0
47.95,20.69,2.8,3.26,113.69,1,0,0,1,0,0,1,0,0,1,0,0
24.4,20.28,1.96,3.35,46.22,0,1,0,1,0,0,1,0,0,0,1,0
52.46,17.82,3.75,1.0,132.77,1,0,0,0,0,1,0,1,0,0,0,1
21.14,13.37,1.99,1.39,157.58,1,0,0,0,0,1,0,1,0,1,0,0
115.8,19.44,1.23,0.26,188.85,0,0,1,1,0,0,0,0,1,1,0,0
21.73,18.16,3.58,3.55,255.7,1,0,0,1,0,0,1,0,0,0,1,0
70.75,15.78,1.4,2.45,263.11,0,1,0,1,0,0,0,0,1,1,0,0
96.04,13.79,2.69,0.38,259.3,0,0,1,1,0,0,1,0,0,0,0,1
47.74,17.92,2.92,1.69,167.21,0,0,1,0,0,1,1,0,0,0,1,0
85.22,13.09,1.2,3.33,233.5,1,0,0,0,0,1,0,1,0,0,1,0
58.73,16.55,0.55,2.88,191.45,0,0,1,0,1,0,0,0,1,0,1,0
100.29,12.31,1.72,1.45,253.95,1,0,0,0,0,1,0,0,1,0,1,0
100.63,20.73,0.01,3.48,123.53,0,1,0,0,1,0,1,0,0,0,1,0
32.39,18.35,0.12,1.49,180.24,0,1,0,0,0,1,1,0,0,0,0,1
98.69,20.76,2.08,1.81,248.97,0,1,0,0,1,0,1,0,0,0,0,1
23.33,15.88,1.63,1.95,282.47,0,1,0,1,0,0,0,1,0,1,0,0
49.76,20.08,3.32,3.29,279.13,0,0,1,1,0,0,1,0,0,1,0,0
48.18,21.56,0.31,1.33,111.35,0,1,0,0,1,0,1,0,0,0,1,0
36.56,12.89,0.1,2.52,232.62,0,0,1,1,0,0,1,0,0,0,1,0
94.97,19.03,0.98,2.96,285.51,1,0,0,1,0,0,1,0,0,0,1,0
44.51,14.88,0.05,2.96,186.41,0,0,1,0,1,0,1,0,0,0,0,1
37.26,18.39,1.12,0.51,87.83,1,0,0,1,0,0,0,1,0,1,0,0
105.87,14.93,0.22,1.2,289.4,0,1,0,1,0,0,0,0,1,1,0,0
32.89,16.23,3.04,3.36,124.93,1,0,0,1,0,0,0,1,0,0,1,0
58.82,18.18,2.17,2.93,93.56,0,1,0,1,0,0,0,0,1,1,0,0
30.97,19.64,1.31,2.23,22.25,0,0,1,0,0,1,0,1,0,0,0,1
48.45,15.5,3.14,2.86,203.37,1,0,0,0,0,1,1,0,0,0,0,1
75.74,21.35,3.65,3.1,127.74,0,0,1,1,0,0,1,0,0,1,0,0
24.16,17.28,3.79,1.23,178.3,1,0,0,1,0,0,0,1,0,0,0,1
49.07,17.25,1.75,3.63,145.9,0,1,0,0,1,0,1,0,0,1,0,0
60.32,13.4,3.45,2.69,180.91,0,0,1,0,1,0,1,0,0,0,1,0
70.11,17.87,2.09,1.51,278.19,1,0,0,0,1,0,1,0,0,1,0,0
97.24,14.53,3.68,2.63,270.87,1,0,0,1,0,0,0,1,0,1,0,0
57.73,16.02,3.85,1.72,178.77,1,0,0,1,0,0,0,0,1,1,0,0
48.66,15.63,1.64,2.48,205.77,0,0,1,0,0,1,1,0,0,0,0,1
108.71,16.65,0.08,0.86,299.35,0,0,1,0,1,0,0,0,1,0,1,0
117.88,17.37,3.11,3.12,36.4,1,0,0,1,0,0,0,0,1,0,0,1
103.41,15.79,1.33,3.61,18.59,0,0,1,1,0,0,0,0,1,1,0,0
115.93,19.55,1.29,0.45,176.64,1,0,0,1,0,0,1,0,0,0,0,1
107.2,21.54,2.28,3.71,32.6,0,1,0,1,0,0,1,0,0,0,1,0
92.3,20.9,0.98,1.78,279.22,1,0,0,0,1,0,0,0,1,0,1,0
118.21,17.08,2.54,3.18,283.43,0,0,1,0,0,1,1,0,0,0,1,0
105.99,15.36,2.72,1.33,68.89,0,1,0,1,0,0,0,0,1,1,0,0
42.85,16.52,1.36,1.81,127.72,0,1,0,0,0,1,0,0,1,1,0,0
78.17,14.31,3.08,3.26,55.34,0,1,0,0,1,0,0,0,1,0,0,1
80.01,16.61,3.42,2.11,100.98,1,0,0,1,0,0,0,1,0,1,0,0
116.3,12.69,1.14,0.93,199.57,0,1,0,0,0,1,0,1,0,1,0,0
94.59,14.89,3.29,2.29,220.11,1,0,0,0,0,1,0,0,1,1,0,0
107.31,21.6,1.31,2.16,88.38,0,0,1,1,0,0,0,1,0,0,0,1
36.55,21.72,3.0,1.54,234.91,0,0,1,1,0,0,0,0,1,0,1,0
84.19,14.65,1.55,1.48,117.53,0,1,0,0,0,1,0,1,0,1,0,0
81.9,21.42,1.21,1.9,229.49,1,0,0,1,0,0,0,1,0,0,1,0
24.27,17.87,1.41,1.86,141.18,0,0,1,0,0,1,0,0,1,1,0,0
117.8,18.66,0.59,1.79,292.76,1,0,0,0,0,1,0,1,0,0,1,0
24.5,16.02,3.45,0.09,133.92,0,0,1,0,1,0,1,0,0,1,0,0
67.05,21.63,3.74,1.81,146.07,0,1,0,0,1,0,0,0,1,0,0,1
47.06,14.59,0.46,3.02,72.83,0,0,1,0,1,0,0,1,0,0,0,1
66.15,20.93,3.94,2.76,257.11,1,0,0,1,0,0,1,0,0,0,1,0
57.91,16.23,1.49,0.45,274.64,0,1,0,1,0,0,0,1,0,1,0,0
88.9,12.37,2.39,3.49,84.1,0,1,0,1,0,0,0,0,1,0,0,1
69.82,17.82,1.81,3.67,182.42,1,0,0,1,0,0,0,1,0,0,0,1
119.11,13.94,3.03,1.41,105.35,0,0,1,0,0,1,0,1,0,0,0,1
81.81,20.01,3.33,3.68,31.0,0,1,0,0,1,0,0,0,1,0,0,1
76.78,19.91,3.03,0.7,257.56,0,0,1,0,0,1,1,0,0,1,0,0
33.71,17.91,1.28,2.99,288.98,0,0,1,1,0,0,0,0,1,1,0,0
98.17,17.88,0.45,0.6,172.15,1,0,0,0,1,0,0,1,0,0,0,1
55.92,21.05,0.96,0.7,124.81,1,0,0,0,1,0,0,0,1,0,1,0
119.43,15.92,3.86,0.13,182.7,1,0,0,0,1,0,1,0,0,0,0,1
29.17,13.15,3.08,1.32,60.57,1,0,0,1,0,0,1,0,0,0,0,1
106.17,15.39,0.99,0.76,137.34,0,0,1,0,1,0,0,0,1,1,0,0
41.43,15.8,0.91,0.45,295.46,0,1,0,0,0,1,0,1,0,0,0,1
67.49,20.31,0.59,0.92,192.67,0,1,0,0,0,1,0,0,1,1,0,0
119.75,14.19,2.04,0.36,18.9,0,1,0,0,1,0,1,0,0,0,1,0
78.15,13.29,2.27,1.94,273.85,1,0,0,0,1,0,0,1,0,0,0,1
47.55,13.19,1.7,1.44,101.36,0,0,1,0,0,1,0,0,1,0,1,0
85.7,20.42,0.52,1.17,214.86,0,0,1,1,0,0,1,0,0,0,0,1
114.52,14.39,2.94,1.15,12.34,0,0,1,0,0,1,1,0,0,0,1,0
103.75,19.26,2.32,2.64,260.25,0,0,1,1,0,0,0,0,1,1,0,0
25.14,21.16,1.15,1.25,35.56,1,0,0,0,1,0,0,1,0,0,0,1
37.29,20.75,2.38,3.77,136.01,0,1,0,0,0,1,0,0,1,0,1,0
78.56,17.97,3.76,0.62,70.73,0,0,1,0,1,0,0,1,0,0,1,0
76.46,19.26,1.62,1.55,140.44,0,1,0,1,0,0,0,1,0,0,0,1
71.41,16.92,1.47,3.88,96.19,1,0,0,0,0,1,1,0,0,0,0,1
24.68,14.6,1.9,1.89,32.64,0,1,0,0,1,0,0,0,1,0,0,1
119.81,12.4,2.98,2.93,206.8,0,1,0,0,1,0,0,0,1,0,1,0
92.82,13.59,2.98,2.2,41.03,0,0,1,1,0,0,0,0,1,0,1,0
52.23,13.74,0.73,2.95,290.28,1,0,0,1,0,0,1,0,0,1,0,0
117.02,18.7,0.11,3.54,57.56,0,1,0,0,0,1,0,0,1,1,0,0
25.88,21.66,3.24,0.61,216.45,1,0,0,0,1,0,1,0,0,0,0,1
45.35,18.63,1.84,3.31,93.83,0,0,1,1,0,0,1,0,0,0,0,1
112.12,18.87,0.53,2.84,292.68,0,1,0,1,0,0,1,0,0,0,0,1
97.13,21.57,3.01,1.39,214.19,1,0,0,1,0,0,0,0,1,0,0,1
22.13,12.13,2.77,1.91,76.76,0,1,0,0,1,0,0,0,1,1,0,0
97.97,21.97,1.41,1.58,177.89,1,0,0,0,1,0,1,0,0,0,0,1
64.27,19.71,2.8,0.76,159.05,1,0,0,0,1,0,0,1,0,1,0,0
78.75,12.53,2.34,0.12,15.89,0,1,0,1,0,0,1,0,0,0,0,1
95.76,15.22,3.23,2.34,29.38,0,1,0,0,0,1,0,1,0,1,0,0
83.69,17.13,1.68,0.09,165.76,0,0,1,0,1,0,0,0,1,1,0,0
70.88,15.19,0.45,3.24,242.84,0,1,0,0,1,0,0,1,0,0,1,0
29.69,21.45,1.19,1.36,171.42,1,0,0,1,0,0,1,0,0,1,0,0
68.1,15.41,0.75,2.93,217.66,0,0,1,0,0,1,1,0,0,1,0,0
92.07,15.61,2.38,2.13,123.26,0,1,0,1,0,0,0,1,0,0,1,0
21.22,19.73,2.76,2.32,5.89,0,0,1,0,1,0,0,1,0,0,1,0
62.18,19.84,3.75,1.22,88.63,0,1,0,1,0,0,0,0,1,0,1,0
55.92,16.39,3.72,2.78,35.45,0,0,1,1,0,0,0,1,0,0,1,0
106.56,20.44,0.99,1.71,271.77,0,0,1,0,0,1,0,0,1,0,1,0
103.36,21.45,2.85,3.36,170.34,0,0,1,1,0,0,0,0,1,0,0,1
90.08,12.16,1.83,3.41,194.53,0,0,1,1,0,0,0,1,0,0,1,0
97.31,17.58,2.67,0.39,248.05,1,0,0,1,0,0,1,0,0,1,0,0
82.6,12.79,3.81,0.93,68.62,1,0,0,1,0,0,0,1,0,0,0,1
88.28,12.79,0.25,3.33,163.66,1,0,0,0,0,1,0,1,0,1,0,0
58.47,20.2,0.9,1.7,7.19,0,0,1,1,0,0,0,1,0,0,0,1
49.23,13.47,1.54,2.55,13.26,0,1,0,1,0,0,0,0,1,0,1,0
106.82,13.47,2.83,1.84,159.63,0,0,1,0,1,0,0,1,0,1,0,0
32.93,15.71,2.12,2.56,195.86,0,0,1,0,0,1,0,1,0,0,0,1
59.05,16.02,0.78,3.08,198.73,0,1,0,1,0,0,0,0,1,1,0,0
88.58,12.87,2.82,1.16,160.34,1,0,0,0,1,0,0,0,1,1,0,0
81.36,20.18,2.57,0.11,279.08,1,0,0,0,0,1,0,1,0,0,1,0
35.17,18.86,3.24,3.8,30.13,0,1,0,0,1,0,1,0,0,1,0,0
26.02,20.05,3.21,3.24,10.36,0,1,0,0,0,1,0,1,0,0,0,1
35.63,17.62,0.22,1.05,179.36,0,0,1,1,0,0,1,0,0,1,0,0
85.65,15.66,0.57,0.97,147.36,0,0,1,0,1,0,0,0,1,0,0,1
78.85,12.51,2.67,0.5,79.43,0,1,0,1,0,0,1,0,0,1,0,0
27.13,15.68,1.91,1.46,243.23,1,0,0,0,0,1,1,0,0,1,0,0
75.11,12.69,0.88,0.12,216.4,0,0,1,0,0,1,0,1,0,0,1,0
103.54,18.35,0.95,1.59,8.46,0,0,1,0,0,1,0,0,1,0,1,0
79.03,13.99,2.74,3.25,117.76,1,0,0,1,0,0,0,0,1,0,1,0
94.55,19.21,3.98,1.62,187.45,0,1,0,0,0,1,1,0,0,0,1,0
102.93,15.92,1.68,2.91,5.02,0,0,1,0,1,0,1,0,0,0,0,1
80.09,17.21,0.73,3.75,156.33,1,0,0,1,0,0,0,1,0,0,0,1
103.94,21.66,2.25,2.38,88.39,1,0,0,0,1,0,0,0,1,0,1,0
94.23,18.42,1.96,0.12,260.94,1,0,0,1,0,0,0,0,1,0,0,1
81.92,12.35,0.98,1.18,126.54,1,0,0,0,0,1,0,1,0,0,1,0
75.05,12.95,1.07,2.58,9.73,0,1,0,1,0,0,1,0,0,0,1,0
88.92,20.11,2.94,2.63,11.13,0,0,1,1,0,0,0,1,0,0,1,0
78.98,20.35,2.73,3.22,234.6,0,1,0,0,1,0,0,1,0,1,0,0
68.83,17.83,0.99,0.44,246.58,1,0,0,1,0,0,0,0,1,0,1,0
37.03,17.43,2.05,1.12,41.6,0,1,0,0,1,0,0,1,0,0,0,1
41.96,18.32,2.82,1.37,86.16,0,1,0,0,0,1,0,1,0,0,1,0
109.38,18.55,3.91,1.68,69.54,1,0,0,0,0,1,0,0,1,0,1,0
113.44,15.94,2.14,0.3,16.05,1,0,0,0,0,1,0,0,1,0,0,1
27.4,20.81,3.91,2.93,248.17,0,1,0,1,0,0,0,0,1,0,0,1
96.05,21.0,0.98,0.03,125.96,0,1,0,1,0,0,0,0,1,0,0,1
60.99,16.82,3.72,2.67,203.13,1,0,0,1,0,0,0,0,1,0,0,1
58.21,21.71,2.77,2.84,65.96,0,1,0,1,0,0,0,1,0,1,0,0
76.3,21.93,1.82,3.69,146.58,1,0,0,0,1,0,0,1,0,0,1,0
118.98,13.03,2.19,2.87,70.12,0,1,0,0,1,0,0,0,1,0,1,0
77.8,12.03,0.51,3.48,151.6,0,1,0,1,0,0,1,0,0,0,1,0
55.39,12.26,0.37,2.39,100.71,0,0,1,0,1,0,0,0,1,1,0,0
59.18,19.86,2.22,0.69,261.53,0,1,0,0,1,0,1,0,0,0,1,0
55.42,15.96,3.38,3.29,168.32,1,0,0,1,0,0,1,0,0,0,0,1
64.56,15.08,2.24,0.86,266.9,1,0,0,0,0,1,0,0,1,1,0,0
109.7,19.16,1.56,1.23,20.46,0,1,0,0,1,0,0,0,1,0,1,0
39.4,13.12,3.86,3.48,280.46,1,0,0,0,1,0,1,0,0,0,0,1
70.03,19.04,3.33,3.22,26.26,1,0,0,0,1,0,0,0,1,0,1,0
33.28,17.79,1.92,1.1,137.58,0,1,0,0,0,1,0,0,1,0,1,0
96.0,21.26,3.73,0.79,188.78,1,0,0,0,1,0,0,1,0,1,0,0
41.34,15.87,0.4,0.33,215.17,0,0,1,0,1,0,1,0,0,1,0,0
76.38,14.01,1.22,2.49,141.86,1,0,0,0,0,1,0,1,0,0,0,1
37.45,14.39,2.77,2.39,216.57,1,0,0,0,1,0,1,0,0,1,0,0
111.82,13.17,2.78,1.41,180.06,1,0,0,1,0,0,1,0,0,0,1,0
88.53,20.88,3.77,1.16,63.49,0,1,0,0,0,1,0,0,1,0,1,0
72.38,19.05,0.54,3.98,292.85,0,1,0,1,0,0,1,0,0,0,1,0
65.48,17.37,2.69,2.69,177.45,1,0,0,0,0,1,0,1,0,0,0,1
65.87,15.58,2.66,3.53,54.21,0,1,0,1,0,0,0,0,1,0,0,1
105.45,13.65,1.77,2.72,216.49,0,0,1,0,1,0,1,0,0,1,0,0
96.4,15.89,2.28,1.96,168.37,1,0,0,1,0,0,0,0,1,1,0,0
119.33,21.32,1.71,3.77,35.18,0,0,1,1,0,0,1,0,0,1,0,0
57.69,20.69,0.21,2.2,77.67,0,1,0,0,0,1,0,1,0,0,1,0
40.67,14.04,2.56,0.06,277.02,0,1,0,1,0,0,0,1,0,1,0,0
65.26,15.74,0.0,3.44,133.28,0,1,0,0,0,1,1,0,0,1,0,0
87.62,20.76,3.15,0.34,7.56,0,1,0,0,0,1,0,1,0,1,0,0
34.56,20.67,2.49,3.05,32.61,1,0,0,0,1,0,0,0,1,0,1,0
105.55,21.34,3.52,2.92,85.93,1,0,0,0,1,0,1,0,0,0,0,1
113.38,20.13,2.88,0.76,52.01,1,0,0,0,0,1,0,0,1,1,0,0
108.65,21.88,0.28,0.54,93.53,0,0,1,0,1,0,0,1,0,0,0,1
77.69,21.54,0.01,0.25,163.0,0,0,1,0,0,1,0,0,1,1,0,0
78.35,18.51,0.99,3.59,282.58,0,1,0,0,0,1,0,0,1,1,0,0
77.96,18.68,1.58,0.02,72.62,0,1,0,0,0,1,0,1,0,1,0,0
84.48,21.02,0.24,1.1,290.62,0,0,1,0,1,0,1,0,0,0,1,0
107.43,18.78,0.6,2.32,277.82,0,1,0,1,0,0,0,1,0,1,0,0
57.74,15.33,0.43,3.72,176.4,1,0,0,1,0,0,1,0,0,1,0,0
57.99,13.02,1.44,1.38,83.03,0,1,0,1,0,0,0,0,1,0,0,1
118.05,17.97,3.33,1.18,111.46,0,0,1,0,1,0,1,0,0,0,0,1
32.13,15.45,0.87,0.3,202.02,0,0,1,0,0,1,0,0,1,0,0,1
89.67,19.62,0.39,0.54,145.76,0,1,0,0,1,0,0,0,1,0,0,1
118.52,19.73,3.42,3.47,117.14,0,0,1,1,0,0,0,0,1,0,1,0
25.22,20.96,2.05,1.76,201.13,0,0,1,0,0,1,1,0,0,0,1,0
76.21,14.83,1.92,1.33,215.88,0,1,0,0,1,0,0,1,0,0,1,0
